id_unidade,nome,sigla,sigla_academica,id_unidade_responsavel,unidade_responsavel,id_unidade_gestora,unidade_gestora,id_gestora_academica,unidade_gestora_academica,tipo_organizacional,tipo_academica
"843","PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE","DDMA","DDMA      ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"841","PROGRAMA DE PÓS-GRADUAÇÃO PROFISSIONAL EM MATEMÁTICA","PROFMAT","PROFMAT   ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","DEPARTAMENTO                                      ","Programa de Pós Graduação"
"1162","PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO","RENOEN","RENOEN    ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","SETOR                                             ","Programa de Pós Graduação"
"1055","PROGRAMA DE PÓS-GRADUAÇÃO INTERDISCIPLINAR EM CULTURAS POPULARES","PPGCULT","CULTP     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"137","PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA","PPGEO","PPGEO     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"138","PROGRAMA DE PÓS-GRADUAÇÃO EM AGROECOSSISTEMAS","NEREN","NEREN     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"240","PROGRAMA DE PÓS-GRADUAÇÃO EM BIOTECNOLOGIA RECURSOS NATURAIS","PROBIOTEC","BIOTC     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"241","PROGRAMA DE PÓS-GRADUAÇÃO EM LETRAS","PPGL","PPGL      ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"712","PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA","PROEE","PROEE     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"713","PROGRAMA DE PÓS-GRADUAÇÃO EM GEOCIÊNCIAS E ANÁLISE DE BACIAS","PGAB","PGAB      ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"714","PROGRAMA DE PÓS-GRADUAÇÃO EM ZOOTECNIA","PROZOOTEC","ZOOTE     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"729","PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA","PPGF","PPGF      ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"1075","PROGRAMA DE PÓS-GRADUAÇÃO EM SEGURANÇA, SOCIEDADE E POLÍTICAS PÚBLICAS","PROPSEG","PPSEG     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"1079","PROGRAMA DE PÓS-GRADUAÇÃO PROFISSIONAL EM GESTÃO E INOVAÇÃO TECNOLÓGICA EM SAÚDE","PPGITS","PPGITS    ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"224","PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA","PPGECIMA","PPGECIMA  ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"716","PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL","PROEC","PROEC     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"1144","PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS NATURAIS","PPGCN","PPGCN     ","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","65","PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA","NÚCLEO                                            ","Programa de Pós Graduação"
"1250","CAMPUS DE INOVAÇÃO DE ESTÂNCIA","CAMPUSEST","CAMPUSEST ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"724","PROGRAMA DE QUALIFICAÇÃO DOCENTE","PQD","PQD       ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"118","CAMPUS PROFESSOR ALBERTO CARVALHO","CAMPUSITA","CAMPUSITA ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"120","CAMPUS DE LARANJEIRAS","CAMPUSLAR","CAMPUSLAR ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"931","CAMPUS DO SERTÃO","CAMPUSSER","CAMPUSSER ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"80","CENTRO DE CIÊNCIAS EXATAS E TECNOLOGIA","CCET","CCET      ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"87","CENTRO DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE","CCBS","CCBS      ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"96","CENTRO DE CIENCIAS SOCIAIS APLICADAS","CCSA","CCSA      ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"102","CENTRO DE EDUCAÇÃO E CIÊNCIAS HUMANAS","CECH","CECH      ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"247","CAMPUS DE LAGARTO","CAMPUSLAG","CAMPUSLAG ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"855","CENTRO DE CIÊNCIAS AGRÁRIAS APLICADAS","CCAA","CCAA      ","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","CENTRO                                            ","Centro"
"877","PROGRAMA MULTIDISCIPLINAR EM TECNOLOGIA DE PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS","PRH45","PRHPG     ","80","CENTRO DE CIÊNCIAS EXATAS E TECNOLOGIA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","80","CENTRO DE CIÊNCIAS EXATAS E TECNOLOGIA","NÚCLEO                                            ","Unidade Acadêmica Específica"
"1266","PROGRAMA DE RESIDÊNCIA MÉDICA EM PEDIATRIA","PRMPED","PRMPED    ","1088","COMISSÃO DE RESIDÊNCIA MÉDICA / HUL","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1088","COMISSÃO DE RESIDÊNCIA MÉDICA / HUL","SETOR                                             ","Programa de Residência"
"1265","PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA GERAL","PRMCG","PRMCG     ","1088","COMISSÃO DE RESIDÊNCIA MÉDICA / HUL","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1088","COMISSÃO DE RESIDÊNCIA MÉDICA / HUL","SETOR                                             ","Programa de Residência"
"1160","PROGRAMA DE RESIDÊNCIA MÉDICA EM OFTALMOLOGIA","PRM-OFT","RMEOFT    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1157","PROGRAMA DE RESIDÊNCIA PROFISSIONAL EM FÍSICA MÉDICA","PRMU-FM","RMUFM     ","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","NÚCLEO                                            ","Programa de Residência"
"1158","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM CIÊNCIAS AGRÁRIAS","PRMU-CA","RMUCA     ","203","DEPARTAMENTO DE ZOOTECNIA","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","203","DEPARTAMENTO DE ZOOTECNIA","NÚCLEO                                            ","Programa de Residência"
"1161","PROGRAMA DE RESIDÊNCIA MÉDICA EM PSIQUIATRIA","PRM-PSI","RMEPSI    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1099","PROGRAMA DE RESIDÊNCIA MÉDICA EM ANESTESIOLOGIA","PRM-ANE","RMEANE    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1100","PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA DO APARELHO DIGESTIVO","PRM-CAD","RMECAD    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1101","PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA GERAL","PRM-CGE","RMECGE    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1102","PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA PLÁSTICA","PRM-CPL","RMECPL    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1103","PROGRAMA DE RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA","PRM-CME","RMECME    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1104","PROGRAMA DE RESIDÊNCIA MÉDICA EM COLOPROCTOLOGIA","PRM-COL","RMECOL    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1105","PROGRAMA DE RESIDÊNCIA MÉDICA EM DERMATOLOGIA","PRM-DER","RMEDER    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1106","PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA","PRM-END","RMEEND    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1108","PROGRAMA DE RESIDÊNCIA MÉDICA EM INFECTOLOGIA","PRM-INF","RMEINF    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1109","PROGRAMA DE RESIDÊNCIA MÉDICA EM MASTOLOGIA","PRM-MAS","RMEMAS    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1110","PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE","PRM-MFC","RMEMFC    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1111","PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA INTENSIVA","PRM-MIN","RMEMIN    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1112","PROGRAMA DE RESIDÊNCIA MÉDICA EM NEFROLOGIA","PRM-NEF","RMENEF    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1113","PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROLOGIA","PRM-NEU","RMENEU    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1115","PROGRAMA DE RESIDÊNCIA MÉDICA EM ORTOPEDIA E TRAUMATOLOGIA","PRM-OTR","RMEOTR    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1116","PROGRAMA DE RESIDÊNCIA MÉDICA EM OTORRINOLARINGOLOGIA","PRM-OTO","RMEOTO    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1117","PROGRAMA DE RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA","PRM-LCM","RMELCM    ","1088","COMISSÃO DE RESIDÊNCIA MÉDICA / HUL","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1088","COMISSÃO DE RESIDÊNCIA MÉDICA / HUL","NÚCLEO                                            ","Programa de Residência"
"1118","PROGRAMA DE RESIDÊNCIA MÉDICA EM ORTOPEDIA E TRAUMATOLOGIA","PRM-LOT","RMELOT    ","1088","COMISSÃO DE RESIDÊNCIA MÉDICA / HUL","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1088","COMISSÃO DE RESIDÊNCIA MÉDICA / HUL","NÚCLEO                                            ","Programa de Residência"
"1119","PROGRAMA DE RESIDÊNCIA MÉDICA EM PEDIATRIA","PRM-PED","RMEPED    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1120","PROGRAMA DE RESIDÊNCIA MÉDICA EM PNEUMOLOGIA","PRM-PNE","RMEPNE    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1121","PROGRAMA DE RESIDÊNCIA MÉDICA EM RADIOLOGIA E DIAGNÓSTICO POR IMAGEM","PRM-RDI","RMERDI    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1122","PROGRAMA DE RESIDÊNCIA MÉDICA EM REUMATOLOGIA","PRM-REU","RMEREU    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1123","PROGRAMA DE RESIDÊNCIA PROFISSIONAL EM ENFERMAGEM OBSTÉTRICA","PRMU-EO","RMUEOB    ","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","NÚCLEO                                            ","Programa de Residência"
"1114","PROGRAMA DE RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA","PRM-GEO","RMEGEO    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
"1124","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM ATENÇÃO HOSPITALAR À SAÚDE","PRMU-LAH","RMULAH    ","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","NÚCLEO                                            ","Programa de Residência"
"1125","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM EPIDEMIOLOGIA HOSPITALAR","PRMU-EPH","RMUEPH    ","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","NÚCLEO                                            ","Programa de Residência"
"1128","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE MENTAL","PRMU-SM","RMUSME    ","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","NÚCLEO                                            ","Programa de Residência"
"1131","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE DO ADULTO E DO IDOSO","PRMU-SAI","RMUSAI    ","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","NÚCLEO                                            ","Programa de Residência"
"1137","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE DA FAMÍLIA","PRMU-SFA","RMUSFA    ","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","NÚCLEO                                            ","Programa de Residência"
"1138","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE DA FAMÍLIA","PRMU-LSF","RMULSF    ","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1081","COMISSÃO DE RESIDÊNCIA PROFISSIONAL E MULTIPROFISSIONAL EM SAÚDE","NÚCLEO                                            ","Programa de Residência"
"1107","PROGRAMA DE RESIDÊNCIA MÉDICA EM PRÉ-REQUISITO EM ÁREA CIRÚRGICA BÁSICA","PRM-ACB","RMEACB    ","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","605","FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE","1087","COMISSÃO DE RESIDÊNCIA MÉDICA / HU","NÚCLEO                                            ","Programa de Residência"
