componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"LINGUA INGLESA I","LETR0431","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","RODRIGO BELFORT GOMES","7M45",,,"20","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA INGLESA I","LETR0431","TURMA 11","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","RODRIGO BELFORT GOMES","7M45",,,"30","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA INGLESA I","LETR0431","TURMA 8","NÃO INFORMADO","Porto da Folha/SE","2020","2","26/09/2020","24/02/2021","RODRIGO BELFORT GOMES","7M45",,,"19","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA INGLESA I","LETR0431","TURMA 7","NÃO INFORMADO","Poço Verde/SE","2020","2","26/09/2020","24/02/2021","RODRIGO BELFORT GOMES","7M45",,,"13","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA INGLESA I","LETR0431","TURMA 15","NÃO INFORMADO","São Cristóvão/SE","2020","2","26/09/2020","24/02/2021","RODRIGO BELFORT GOMES","7M45","2",,"2","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA INGLESA I","LETR0431","TURMA 9","NÃO INFORMADO","São Domingos/SE","2020","2","26/09/2020","24/02/2021","RODRIGO BELFORT GOMES","7M45","0",,"13","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 1","NÃO INFORMADO","Arauá/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23","0",,"27","REGULAR","21/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 3","NÃO INFORMADO","Brejo Grande/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23","1",,"31","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 10","NÃO INFORMADO","Carira/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23","1",,"29","REGULAR","21/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23","0",,"23","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 5","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23","1",,"26","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 12","NÃO INFORMADO","Lagarto/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23",,,"25","REGULAR","21/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23",,,"28","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 11","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23","1",,"29","REGULAR","21/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 8","NÃO INFORMADO","Porto da Folha/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23","1",,"30","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 7","NÃO INFORMADO","Poço Verde/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23",,,"32","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUÍSTICA","LETRV0060","TURMA 9","NÃO INFORMADO","São Domingos/SE","2020","2","26/09/2020","24/02/2021","LEILANE RAMOS DA SILVA","7M23",,,"21","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"CULTURA E MEMÓRIA SOCIAL","CINFO0113","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","FERNANDO BITTENCOURT DOS SANTOS","1T34",,,"19","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"CULTURA E MEMÓRIA SOCIAL","CINFO0113","TURMA 5","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","FERNANDO BITTENCOURT DOS SANTOS","1T34",,,"15","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"CULTURA E MEMÓRIA SOCIAL","CINFO0113","TURMA 12","NÃO INFORMADO","Lagarto/SE","2020","2","26/09/2020","24/02/2021","FERNANDO BITTENCOURT DOS SANTOS","1T34","1",,"25","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"CULTURA E MEMÓRIA SOCIAL","CINFO0113","TURMA 11","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","FERNANDO BITTENCOURT DOS SANTOS","1T34",,,"17","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"CULTURA E MEMÓRIA SOCIAL","CINFO0113","TURMA 13","NÃO INFORMADO","Propriá/SE","2020","2","26/09/2020","24/02/2021","FERNANDO BITTENCOURT DOS SANTOS","1T34",,,"11","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"CULTURA E MEMÓRIA SOCIAL","CINFO0113","TURMA 15","NÃO INFORMADO","São Cristóvão/SE","2020","2","26/09/2020","24/02/2021","FERNANDO BITTENCOURT DOS SANTOS","1T34","1",,"24","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 1","NÃO INFORMADO","Arauá/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","1",,"29","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 3","NÃO INFORMADO","Brejo Grande/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","6",,"36","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 10","NÃO INFORMADO","Carira/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","4",,"32","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","0",,"22","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 5","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","4",,"30","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 12","NÃO INFORMADO","Lagarto/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","0",,"24","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23",,,"27","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 11","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23",,,"29","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 8","NÃO INFORMADO","Porto da Folha/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23",,,"29","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 7","NÃO INFORMADO","Poço Verde/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23",,,"31","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 15","NÃO INFORMADO","São Cristóvão/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","2",,"2","REGULAR","18/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 9","NÃO INFORMADO","São Domingos/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23",,,"21","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"CORROSÃO E MÉTODOS DE PROTEÇÃO","ENMEC0124","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","13/02/2021","ANA CRISTINA RIBEIRO VELOSO","56M56","6","15","6","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 1","NÃO INFORMADO","Arauá/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12",,,"29","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 3","NÃO INFORMADO","Brejo Grande/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12",,,"30","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 10","NÃO INFORMADO","Carira/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12",,,"28","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12",,,"27","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 5","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12","1",,"29","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 12","NÃO INFORMADO","Lagarto/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12","0",,"28","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12",,,"28","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 11","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12","1",,"30","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 8","NÃO INFORMADO","Porto da Folha/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12","1",,"30","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 7","NÃO INFORMADO","Poço Verde/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12",,,"32","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"HISTÓRIA DA LÍNGUA PORTUGUESA","LETRV0058","TURMA 9","NÃO INFORMADO","São Domingos/SE","2020","2","26/09/2020","24/02/2021","RENATA FERREIRA COSTA BONIFÁCIO","7T12",,,"21","REGULAR","26/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 1","NÃO INFORMADO","Arauá/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","1",,"1","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 3","NÃO INFORMADO","Brejo Grande/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","2",,"15","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 10","NÃO INFORMADO","Carira/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","2",,"14","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","4",,"22","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 5A","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","9",,"33","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 12A","NÃO INFORMADO","Lagarto/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","1",,"23","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","1",,"13","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 11A","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","1",,"29","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 8A","NÃO INFORMADO","Porto da Folha/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","6",,"19","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 7","NÃO INFORMADO","Poço Verde/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","3",,"8","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 15","NÃO INFORMADO","São Cristóvão/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","8",,"8","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETR0340","TURMA 9","NÃO INFORMADO","São Domingos/SE","2020","2","26/09/2020","24/02/2021","ISABEL CRISTINA MICHELAN DE AZEVEDO","1M23","5",,"15","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 1","NÃO INFORMADO","Arauá/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34",,,"29","REGULAR","20/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 3","NÃO INFORMADO","Brejo Grande/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34","1",,"31","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 10","NÃO INFORMADO","Carira/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34","2",,"30","REGULAR","20/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34",,,"27","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 5","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34","5",,"33","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 12","NÃO INFORMADO","Lagarto/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34","1",,"28","REGULAR","20/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34",,,"28","REGULAR","20/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 11","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34","2",,"31","REGULAR","20/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 8","NÃO INFORMADO","Porto da Folha/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34",,,"29","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 7","NÃO INFORMADO","Poço Verde/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34",,,"32","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"FONOLOGIA DA LÍNGUA PORTUGUESA","LETRV0057","TURMA 9","NÃO INFORMADO","São Domingos/SE","2020","2","26/09/2020","24/02/2021","RAQUEL MEISTER KO FREITAG","7T34",,,"22","REGULAR","21/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 1","NÃO INFORMADO","Arauá/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","7",,"8","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 3","NÃO INFORMADO","Brejo Grande/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","13",,"27","REGULAR","25/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 10","NÃO INFORMADO","Carira/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","9",,"21","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","1",,"18","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 5","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","5",,"29","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 12A","NÃO INFORMADO","Lagarto/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","3",,"26","REGULAR","24/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","5",,"17","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 11","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","4",,"33","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 8","NÃO INFORMADO","Porto da Folha/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","2",,"16","REGULAR","24/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 7","NÃO INFORMADO","Poço Verde/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23",,,"4","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 13","NÃO INFORMADO","Propriá/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","1",,"1","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 15","NÃO INFORMADO","São Cristóvão/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","6",,"7","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESPANHOL INSTRUMENTAL","LETR0456","TURMA 9","NÃO INFORMADO","São Domingos/SE","2020","2","26/09/2020","24/02/2021","ELISAMA FERREIRA DE SOUZA","7M23","3",,"13","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 3","NÃO INFORMADO","Brejo Grande/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45","1",,"15","REGULAR","21/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 10","NÃO INFORMADO","Carira/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45",,,"12","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45","0",,"17","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 5","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45",,,"24","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 12","NÃO INFORMADO","Lagarto/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45",,,"23","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45","1",,"13","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 11","NÃO INFORMADO","Nossa Senhora das Dores/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45",,,"29","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 8","NÃO INFORMADO","Porto da Folha/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45","1",,"14","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 7","NÃO INFORMADO","Poço Verde/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45",,,"3","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 15","NÃO INFORMADO","São Cristóvão/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45",,,"1","REGULAR","21/02/2021","CONSOLIDADA","A DISTÂNCIA"
"LINGUA ESPANHOLA I","LETR0461","TURMA 9","NÃO INFORMADO","São Domingos/SE","2020","2","26/09/2020","24/02/2021","ROANA RODRIGUES","7M45",,,"10","REGULAR","23/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESTAGIO SUPERVISIONADO ENSINO DE QUIMICA II","QUI0214","TURMA 4","NÃO INFORMADO","Estância/SE","2020","2","26/09/2020","24/02/2021","ALEXANDRE MOTA MENEZES","6M23","1",,"2","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESTAGIO SUPERVISIONADO ENSINO DE QUIMICA II","QUI0214","TURMA 5","NÃO INFORMADO","Japaratuba/SE","2020","2","26/09/2020","24/02/2021","ALEXANDRE MOTA MENEZES","6M23","1",,"1","REGULAR","19/02/2021","CONSOLIDADA","A DISTÂNCIA"
"ESTAGIO SUPERVISIONADO ENSINO DE QUIMICA II","QUI0214","TURMA 14","NÃO INFORMADO","Nossa Senhora da Glória/SE","2020","2","26/09/2020","24/02/2021","ALEXANDRE MOTA MENEZES","6M23","1",,"1","REGULAR","22/02/2021","CONSOLIDADA","A DISTÂNCIA"
