componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"MATEMATICA FINANCEIRA APLICADA A ADMINISTRACAO","ADMI0023","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 20:40h-22:20h BLOCO D SALA - 104<br/>5 - 18:50h-20:30h BLOCO C SALA - 107","2019","2","14/10/2019","27/03/2020","MÁRCIO NANNINI DA SILVA FLORÊNCIO","2N34 5N12","23","50","21","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRACAO FINANCEIRA II","ADMI0020","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","4 - 18:50h-20:30h BLOCO D SALA - 107<br/>5 - 20:40h-22:20h BLOCO C SALA - 103","2019","2","14/10/2019","27/03/2020","MÁRCIO NANNINI DA SILVA FLORÊNCIO","4N12 5N34","19","50","19","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A ADMINISTRACAO","ADMI0001","TURMA 04","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 11:00h-12:50h BLOCO D SALA - 008<br/>5 - 11:00h-12:50h BLOCO D SALA - 008","2019","2","14/10/2019","27/03/2020","VALDICE BARBOSA DE QUEIROZ","25M56","5","50","50","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"SOCIOLOGIA DAS ORGANIZAÇÕES","ADMI0010","TURMA 03","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 11:00h-12:50h BLOCO D SALA - 001<br/>5 - 11:00h-12:50h BLOCO D SALA - 001","2019","2","14/10/2019","27/03/2020","DANIELLE MONIQUE GARDINAL CORBETT","25M56","43","50","45","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA GERAL","QUII0048","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 09:00h-10:50h BLOCO D SALA - 101<br/>5 - 11:00h-12:50h BLOCO D SALA - 101","2019","2","14/10/2019","27/03/2020","IVY CALANDRELI NOBRE","2M34 5M56","10","60","60","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA EXPERIMENTAL","QUII0049","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 11:00h-12:50h BLOCO C LAB DIDATICO QUI II - 002","2019","2","14/10/2019","27/03/2020","VALERIA PRISCILA DE BARROS, RENATA CRISTINA KIATKOSKI KAMINSKI","2M56","7","21","18","REGULAR","20/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA EXPERIMENTAL","QUII0049","TURMA 02","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","4 - 09:00h-10:50h BLOCO C LAB DIDATICO QUI II - 002","2019","2","14/10/2019","27/03/2020","RENATA CRISTINA KIATKOSKI KAMINSKI, VALERIA PRISCILA DE BARROS","4M34","0","20","18","REGULAR","20/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA EXPERIMENTAL","QUII0049","TURMA 03","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","4 - 11:00h-12:50h BLOCO C LAB DIDATICO QUI II - 002","2019","2","14/10/2019","27/03/2020","VALERIA PRISCILA DE BARROS, RENATA CRISTINA KIATKOSKI KAMINSKI","4M56","1","20","18","REGULAR","20/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA INORGÂNICA II","QUII0051","TURMA 01A","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 07:00h-08:50h BLOCO D SALA - 103<br/>3 - 07:00h-08:50h BLOCO C LAB DIDATICO QUI II - 002","2019","2","14/10/2019","27/03/2020","IVY CALANDRELI NOBRE","23M12","22","50","22","REGULAR","26/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA ANALÍTICA","QUII0076","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","3 - 09:00h-10:50h BLOCO C SALA - 107<br/>4 - 11:00h-12:50h BLOCO D SALA - 104","2019","2","14/10/2019","27/03/2020","LUCIANO EVANGELISTA FRAGA","3M34 4M56","26","50","26","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS DE FÍSICO-QUÍMICA","QUII0089","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","3 - 11:00h-12:50h BLOCO D SALA - 106<br/>5 - 11:00h-12:50h BLOCO D SALA - 106","2019","2","14/10/2019","27/03/2020","VICTOR HUGO VITORINO SARMENTO","35M56","18","50","19","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA E INSTRUMENTAÇÃO ENSINO DE QUÍMICA","QUII0100","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","4 - 09:00h-10:50h BLOCO D SALA - 104<br/>6 - 07:00h-10:50h BLOCO D SALA - 104","2019","2","14/10/2019","27/03/2020","NIRLY ARAUJO DOS REIS","4M34 6M1234","18","50","19","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA DOS COMPOSTOS ORGÂNICOS I","QUII0064","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 09:00h-10:50h BLOCO D SALA - 104<br/>4 - 07:00h-08:50h BLOCO D SALA - 104","2019","2","14/10/2019","27/03/2020","MOACIR DOS SANTOS ANDRADE","2M34 4M12","24","25","24","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"FÍSICO-QUÍMICA II","QUII0091","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 11:00h-12:50h BLOCO D SALA - 103<br/>6 - 07:00h-08:50h BLOCO D SALA - 103","2019","2","14/10/2019","27/03/2020","VICTOR HUGO VITORINO SARMENTO","2M56 6M12","21","50","21","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA ANALÍTICA INSTRUMENTAL","QUII0078","TURMA 01A","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","3 - 11:00h-12:50h BLOCO D SALA - 002<br/>5 - 07:00h-10:50h BLOCO C SALA - 107","2019","2","14/10/2019","27/03/2020","JANE DE JESUS DA SILVEIRA MOREIRA, LUCIANO EVANGELISTA FRAGA","3M56 5M1234","12","50","12","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"QUÍMICA DE BIOMOLÉCULAS","QUII0067","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","5 - 11:00h-12:50h BLOCO D SALA - 103<br/>6 - 09:00h-10:50h BLOCO D SALA - 103","2019","2","14/10/2019","27/03/2020","HELOISA DE MELLO","5M56 6M34","26","50","26","REGULAR","29/03/2020","CONSOLIDADA","PRESENCIAL"
"TEMAS ESTRUTURADORES PARA ENSINO DE QUÍMICA II","QUII0102","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","3 - 09:00h-10:50h BLOCO D SALA - 005","2019","2","14/10/2019","27/03/2020","NIRLY ARAUJO DOS REIS","3M34","14","50","14","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM ENSINO DE QUÍMICA I","QUII0105","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 07:00h-10:50h BLOCO D SALA - 107<br/>4 - 07:00h-08:50h BLOCO D SALA - 107","2019","2","14/10/2019","27/03/2020","EDINÉIA TAVARES LOPES","2M1234 4M12","10","25","10","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM ENSINO DE QUÍMICA III","QUII0107","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","3 - 07:00h-10:50h BLOCO D SALA - 102<br/>6 - 11:00h-12:50h BLOCO D SALA - 103","2019","2","14/10/2019","27/03/2020","EDINÉIA TAVARES LOPES","3M1234 6M56","9","25","10","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"FÍSICO-QUÍMICA EXPERIMENTAL","QUII0093","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","4 - 09:00h-12:50h BLOCO C LAB DIDATICO QUI I - 001","2019","2","14/10/2019","27/03/2020","MARCELO LEITE DOS SANTOS","4M3456","13","25","13","REGULAR","26/03/2020","CONSOLIDADA","PRESENCIAL"
"PESQUISA EM ENSINO DE QUÍMICA I","QUII0109","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","5 - 07:00h-10:50h BLOCO D SALA - 104","2019","2","14/10/2019","27/03/2020","JOÃO PAULO MENDONÇA LIMA","5M1234","18","50","18","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"ATIVIDADE FÍSICA E LAZER","EDFIS0137","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 07:00h-08:50h SALA DE AULA - DID 4 - 112<br/>6 - 07:00h-08:50h SALA DE AULA - DID 4 - 111","2019","2","14/10/2019","27/03/2020","AILTON FERNANDO SANTANA DE OLIVEIRA","26M12","53","50","52","REGULAR","20/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA PESQUISA EM ATIVIDADE FÍSICA E NO ESPORTE","EDFIS0133","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA 02 - DEF - 002<br/>4 - 09:00h-10:50h SALA DE AULA 02 - DEF - 002","2019","2","14/10/2019","27/03/2020","AILTON FERNANDO SANTANA DE OLIVEIRA","2M56 4M34","19","25","20","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA NATAÇÃO II","EDFIS0121","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 07:00h-08:50h SALA DE AULA 01 - DEF - 001<br/>6 - 07:00h-08:50h SALA DE AULA 01 - DEF - 001","2019","2","14/10/2019","27/03/2020","AFRANIO DE ANDRADE BASTOS","36M12","23","25","23","REGULAR","13/04/2020","CONSOLIDADA","PRESENCIAL"
"ATIVIDADE FÍSICA, CRESCIMENTO E DESENVOLVIMENTO","EDFIS0145","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA - DID 4 - 101<br/>6 - 11:00h-12:50h SALA DE AULA - DID 4 - 110","2019","2","14/10/2019","27/03/2020","DANILO RODRIGUES PEREIRA DA SILVA","26M56","74","50","57","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DO ATLETISMO II","EDFIS0123","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 07:00h-08:50h SALA DE AULA 04 - DEF - 004<br/>5 - 07:00h-08:50h SALA DE AULA 04 - DEF - 004","2019","2","14/10/2019","27/03/2020","EDUARDO KALININE","25M12","21","25","21","REGULAR","18/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DO ATLETISMO II","EDFIS0123","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 07:00h-08:50h SALA DE AULA 04 - DEF - 004<br/>6 - 07:00h-08:50h SALA DE AULA 04 - DEF - 004","2019","2","14/10/2019","27/03/2020","EDUARDO KALININE","36M12","9","25","9","REGULAR","18/03/2020","CONSOLIDADA","PRESENCIAL"
"LESÕES NAS ATIVIDADES FÍSICAS E NOS ESPORTES","EDFIS0010","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA 02 - DEF - 002<br/>5 - 11:00h-12:50h SALA DE AULA 02 - DEF - 002","2019","2","14/10/2019","27/03/2020","FELIPE JOSE AIDAR MARTINS","35M56","28","50","29","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DAS LUTAS","EDFIS0011","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-10:50h SALA DE AULA 02 - DEF - 002<br/>5 - 09:00h-10:50h SALA DE AULA 02 - DEF - 002","2019","2","14/10/2019","27/03/2020","FELIPE JOSE AIDAR MARTINS","35M34","27","50","28","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DO TREINAMENTO ESPORTIVO","EDFIS0130","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 07:00h-08:50h SALA DE AULA 02 - DEF - 002<br/>5 - 07:00h-08:50h SALA DE AULA 02 - DEF - 002","2019","2","14/10/2019","27/03/2020","FELIPE JOSE AIDAR MARTINS","35M12","25","50","25","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"ESPORTE E MODERNIDADE","EDFIS0054","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-14:50h SALA DE AULA 01 - DEF - 001<br/>4 - 13:00h-14:50h SALA DE AULA 01 - DEF - 001","2019","2","14/10/2019","27/03/2020","HAMILCAR SILVEIRA DANTAS JUNIOR","24T12","9","30","8","REGULAR","23/03/2020","CONSOLIDADA","PRESENCIAL"
"PEDAGOGIA DO FUTEBOL","EDFIS0029","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-16:50h SALA DE AULA 01 - DEF - 001<br/>4 - 15:00h-16:50h SALA DE AULA 01 - DEF - 001","2019","2","14/10/2019","27/03/2020","HAMILCAR SILVEIRA DANTAS JUNIOR","24T34","8","30","9","REGULAR","24/03/2020","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM EDUCAÇÃO FÍSICA IV","EDFIS0039","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-18:50h SALA DE AULA 01 - DEF - 001<br/>4 - 17:00h-18:50h SALA DE AULA 01 - DEF - 001","2019","2","14/10/2019","27/03/2020","HAMILCAR SILVEIRA DANTAS JUNIOR","24T56","12","30","11","REGULAR","23/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DO VOLEIBOL","EDFIS0131","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-10:50h SALA DE AULA 01 - DEF - 001<br/>5 - 09:00h-10:50h SALA DE AULA 01 - DEF - 001","2019","2","14/10/2019","27/03/2020","MARCELO DE CASTRO HAIACHI","35M34","30","50","31","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ATIVIDADE FÍSICA ADAPTADA","EDFIS0136","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA 01 - DEF - 001<br/>5 - 11:00h-12:50h SALA DE AULA 01 - DEF - 001","2019","2","14/10/2019","27/03/2020","MARCELO DE CASTRO HAIACHI","35M56","32","50","34","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA GINÁSTICA ARTÍSTICA I","EDFIS0117","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 09:00h-10:50h SALA DE AULA 01 - DEF - 001<br/>4 - 09:00h-10:50h SALA DE AULA 01 - DEF - 001","2019","2","14/10/2019","27/03/2020","PEDRO JORGE MORAES MENEZES","24M34","11","25","12","REGULAR","01/04/2020","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA GINÁSTICA ARTÍSTICA I","EDFIS0117","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA 01 - DEF - 001<br/>4 - 11:00h-12:50h SALA DE AULA 01 - DEF - 001","2019","2","14/10/2019","27/03/2020","PEDRO JORGE MORAES MENEZES","24M56","15","25","15","REGULAR","01/04/2020","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DA EDUCAÇÃO FÍSICA","EDFIS0053","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-14:50h SALA DE AULA - DID 3 - 107<br/>4 - 13:00h-14:50h SALA DE AULA - DID 3 - 014","2019","2","14/10/2019","27/03/2020","PRISCILLA KELLY FIGUEIREDO","24T12","15","25","16","REGULAR","20/03/2020","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DA EDUCAÇÃO FÍSICA","EDFIS0053","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-16:50h SALA DE AULA - DID 3 - 016<br/>4 - 15:00h-16:50h SALA DE AULA - DID 4 - 004","2019","2","14/10/2019","27/03/2020","PRISCILLA KELLY FIGUEIREDO","24T34","23","25","23","REGULAR","20/03/2020","CONSOLIDADA","PRESENCIAL"
"EDUCAÇÃO FÍSICA, ADAPTAÇÃO E INCLUSÃO","EDFIS0049","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-14:50h SALA DE AULA 01 - DEF - 001<br/>4 - 13:00h-14:50h SALA DE AULA 05 - DEF - 005","2019","2","14/10/2019","27/03/2020","QUÉFREN WELD CARDOZO NOGUEIRA","34T12","19","50","19","REGULAR","29/03/2020","CONSOLIDADA","PRESENCIAL"
"PESQUISA EM ADMINISTRACAO","ADMI0003","TURMA 02","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 18:50h-20:30h BLOCO C LEPEM - 111<br/>5 - 18:50h-20:30h BLOCO C LEPEM - 111","2019","2","14/10/2019","27/03/2020","VALDICE BARBOSA DE QUEIROZ","25N12","13","50","13","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À TOPOLOGIA","MATI0068","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 09:00h-10:50h BLOCO D SALA - 005<br/>4 - 09:00h-10:50h BLOCO D SALA - 005","2019","2","14/10/2019","27/03/2020","AISLAN LEAL FONTES","24M34","2","50","3","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"TÓPICOS DE EQUAÇÕES DIFERENCIAIS","MATI0075","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","2 - 15:00h-16:50h BLOCO D SALA - 106<br/>4 - 15:00h-16:50h BLOCO D SALA - 106","2019","2","14/10/2019","27/03/2020","EDER MATEUS DE SOUZA","24T34","8","50","8","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ANALISE MUSICAL II","MUSIC0006","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-20:30h SALA DE AULA - DID 4 - 005","2019","2","14/10/2019","27/03/2020","JAMES LEONARD DE SILVA BERTISC","6N12","7","20","7","REGULAR","17/03/2020","CONSOLIDADA","PRESENCIAL"
"ARRANJO","MUSIC0007","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 17:00h-18:50h MUSICA - DID 3 - 102","2019","2","14/10/2019","27/03/2020","JAMES LEONARD DE SILVA BERTISC","6T56","6","20","6","REGULAR","18/03/2020","CONSOLIDADA","PRESENCIAL"
"CANTO CORAL I","MUSIC0009","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h MUSICA - DID 3 - 101","2019","2","14/10/2019","27/03/2020","JAMES LEONARD DE SILVA BERTISC, ALINE SOARES ARAUJO","3N12","26","50","26","REGULAR","15/03/2020","CONSOLIDADA","PRESENCIAL"
"CANTO CORAL III","MUSIC0004","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h MUSICA - DID 3 - 101","2019","2","14/10/2019","27/03/2020","JAMES LEONARD DE SILVA BERTISC","2N12","17","50","17","REGULAR","13/03/2020","CONSOLIDADA","PRESENCIAL"
"CANTO I","MUSIC0011","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-17:50h MUSICA - DID 2 - 020","2019","2","14/10/2019","27/03/2020","ALINE SOARES ARAUJO","3T5","7","5","6","REGULAR","19/02/2020","CONSOLIDADA","PRESENCIAL"
"CANTO II","MUSIC0012","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:00h-18:50h MUSICA - DID 2 - 020","2019","2","14/10/2019","27/03/2020","ALINE SOARES ARAUJO","3T6","4","5","4","REGULAR","19/02/2020","CONSOLIDADA","PRESENCIAL"
"CANTO III","MUSIC0013","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2019","2","14/10/2019","27/03/2020","ALINE SOARES ARAUJO","4T6","2","5","0","REGULAR",,"EXCLUIDA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM EDUCAÇÃO MUSICAL II","MUSIC0094","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h DMU - SALA DE PERCEPÇÃO MUSICAL - DID 7 - 06","2019","2","14/10/2019","27/03/2020","ALESSANDRO PEREIRA DA SILVA, FABIANO CARLOS ZANIN","3N34","2","50","13","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM EDUCAÇÃO MUSICAL IV","MUSIC0096","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h DMU - SALA DE PERCEPÇÃO MUSICAL - DID 7 - 06","2019","2","14/10/2019","27/03/2020","ALESSANDRO PEREIRA DA SILVA, FABIANO CARLOS ZANIN","3N12","2","50","24","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ESTRUTURACAO MUSICAL II","MUSIC0018","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-20:30 MUSICA - DID 3 - 102<br />6 - 18:50h-20:30 MUSICA - DID 3 - 102","2019","2","14/10/2019","27/03/2020","MACKELY RIBEIRO BORGES","56N12","28","50","28","REGULAR","05/04/2020","CONSOLIDADA","PRESENCIAL"
"ESTRUTURACAO MUSICAL IV","MUSIC0020","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 20:40h-22:20h MUSICA - DID 3 - 101<br/>3 - 20:40h-22:20h MUSICA - DID 3 - 101","2019","2","14/10/2019","27/03/2020","JAMES LEONARD DE SILVA BERTISC","23N34","24","50","25","REGULAR","17/03/2020","CONSOLIDADA","PRESENCIAL"
"ESTRUTURACAO MUSICAL VI","MUSIC0022","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h MUSICA - DID 3 - 102","2019","2","14/10/2019","27/03/2020","EDUARDO ANTONIO CONDE GARCIA JUNIOR","2N1234","15","50","15","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"FLAUTA DOCE II","MUSIC0024","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 20:40h-22:20 DMU - SALA DE AULA - DID 7 - 04","2019","2","14/10/2019","27/03/2020","JOAO RISO SOUZA LIBERATO DE MATTOS","4N34","26","50","26","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"FLAUTA DOCE III","MUSIC0034","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 17:00h-18:50 DMU - SALA DE AULA - DID 7 - 04","2019","2","14/10/2019","27/03/2020","JOAO RISO SOUZA LIBERATO DE MATTOS","4T56","9","20","9","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"FLAUTA TRANSVERSAL I","MUSIC0044","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 14:00h-14:50 DMU - SALA DE AULA - DID 7 - 04","2019","2","14/10/2019","27/03/2020","JOAO RISO SOUZA LIBERATO DE MATTOS","4T2","2","4","2","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS DE EDUCACAO MUSICAL II","MUSIC0026","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h SALA DE AULA - DID 1 - 110","2019","2","14/10/2019","27/03/2020","ALINE SOARES ARAUJO","2N1234","26","50","26","REGULAR","10/03/2020","CONSOLIDADA","PRESENCIAL"
"HISTORIA DA MUSICA II","MUSIC0029","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-20:30h DMU - LABORATÓRIO DE MUSICOLOGIA - DID 7 - 016","2019","2","14/10/2019","27/03/2020","MACKELY RIBEIRO BORGES","4N12","17","50","17","REGULAR","05/04/2020","CONSOLIDADA","PRESENCIAL"
"HISTORIA DA MUSICA IV","MUSIC0031","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-20:30 DMU - SALA DE AULA - DID 7 - 04","2019","2","14/10/2019","27/03/2020","JOAO RISO SOUZA LIBERATO DE MATTOS","4N12","16","50","16","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTO III CANTO","MUSIC0035","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:00h-18:50h MUSICA - DID 2 - 020","2019","2","14/10/2019","27/03/2020","ALINE SOARES ARAUJO","2T6","10","15","11","REGULAR","18/02/2020","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTO II PIANO","MUSIC0033","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-17:50h MUSICA - DID 2 - 022","2019","2","14/10/2019","27/03/2020","PRISCILA GAMBARY FREIRE CONDE GARCIA","2T5","3","5","3","REGULAR","24/03/2020","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTO II PIANO","MUSIC0033","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:00h-18:50h MUSICA - DID 2 - 022","2019","2","14/10/2019","27/03/2020","PRISCILA GAMBARY FREIRE CONDE GARCIA","2T6","2","5","2","REGULAR","24/03/2020","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTO II PIANO","MUSIC0033","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:00h-18:50h MUSICA - DID 2 - 022","2019","2","14/10/2019","27/03/2020","PRISCILA GAMBARY FREIRE CONDE GARCIA","3T6","3","5","3","REGULAR","24/03/2020","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTO II PIANO","MUSIC0033","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-19:40h MUSICA - DID 2 - 022","2019","2","14/10/2019","27/03/2020","PRISCILA GAMBARY FREIRE CONDE GARCIA","3N1","5","5","5","REGULAR","24/03/2020","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTO II PIANO","MUSIC0033","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 19:40h-20:30h MUSICA - DID 2 - 022","2019","2","14/10/2019","27/03/2020","PRISCILA GAMBARY FREIRE CONDE GARCIA","3N2","2","5","2","REGULAR","24/03/2020","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTO I VIOLÃO","MUSIC0032","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:00h-18:50h MUSICA - DID 3 - 101","2019","2","14/10/2019","27/03/2020","ALESSANDRO PEREIRA DA SILVA","4T6","1","4","1","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
