componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"PROSPECÇÃO TECNOLÓGICA","PPGP0002","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MARIO JORGE CAMPOS DOS SANTOS, SUZANA LEITAO RUSSO, CRISTIANE TONIOLO DIAS","2T456","15","20","15","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"MODERNIDADE, TEORIA SOCIAL E MÉTODO","SERVI0045","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","CARLA ALESSANDRA DA SILVA NUNES, JOSIANE SOARES SANTOS","3N1234","19","30","16","REGULAR","10/12/2021","CONSOLIDADA","PRESENCIAL"
"PROPRIEDADE INTELECTUAL NA BIOTECNOLOGIA E NA INDÚSTRIA ALIMENTÍCIA, QUÍMICA E FARMACÊUTICA","PPGP0028","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ANTONIO MARTINS DE OLIVEIRA JUNIOR, GABRIEL FRANCISCO DA SILVA","3T123","7","15","7","REGULAR","12/01/2022","CONSOLIDADA","PRESENCIAL"
"CRIATIVIDADE E INOVAÇÃO NAS EMPRESAS","PPGP0034","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ANA KARLA DE SOUZA ABUD, JOAO ANTONIO BELMINO DOS SANTOS","3T123","9","15","6","REGULAR","14/12/2021","CONSOLIDADA","PRESENCIAL"
"NEGOCIAÇÃO, COMERCIALIZAÇÃO E TRANSFERÊNCIA DE TECNOLOGIA","PPGP0007","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","SUZANA LEITAO RUSSO","4T123","6","11","6","REGULAR","20/12/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE TESE I","PPGP0023","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","FRANCISCO SANDRO RODRIGUES HOLANDA, IRACEMA MACHADO DE ARAGAO, ANTONIO MARTINS DE OLIVEIRA JUNIOR, SUZANA LEITAO RUSSO, JONAS PEDRO FABRIS","4T456","13","16","12","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA CIENTÍFICA, TECNOLÓGICA E GESTÃO EM SAÚDE II","PPGITS0035","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","08/11/2021","10/11/2021","ANGELA MARIA DA SILVA","234T456  234N12","11","20","8","REGULAR","23/11/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE DISSERTAÇÃO I","PPGP0004","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","DANIEL PEREIRA DA SILVA, MARIO JORGE CAMPOS DOS SANTOS, ROBELIUS DE BORTOLI","5T456","10","12","10","REGULAR","16/12/2021","CONSOLIDADA","PRESENCIAL"
"GÊNERO E POLÍTICAS SOCIAIS","SERVI0031","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","CATARINA NASCIMENTO DE OLIVEIRA, MARIA HELENA SANTANA CRUZ","2T2345","27","35","25","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"INDICAÇÕES GEOGRÁFICAS, DESENVOLVIMENTO REGIONAL E COMPETITIVIDADE","PPGP0032","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","CRISTIANE TONIOLO DIAS","5T123","5","16","5","REGULAR","13/12/2021","CONSOLIDADA","PRESENCIAL"
"ORGANIZAÇÕES, SISTEMAS E AMBIENTES DE INOVAÇÃO SOCIAL SOCIAL E EMPRESARIAL","PPGP0005","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ANA KARLA DE SOUZA ABUD, IRACEMA MACHADO DE ARAGAO, JOSE RICARDO DE SANTANA","6T123","4","12","3","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS DO SERVIÇO SOCIAL","SERVI0001","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","FLAVIA AUGUSTA SANTOS DE MELO LOPES, NAILSA MARIA SOUZA ARAUJO","3M3456","15","30","13","REGULAR","29/12/2021","CONSOLIDADA","PRESENCIAL"
"DIREITO DO AUTOR E CONEXOS","PPGP0026","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ROBELIUS DE BORTOLI, DANIEL PEREIRA DA SILVA","6T456","5","10","5","REGULAR","16/12/2021","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 01","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","MAYCON FAGUNDES TEIXEIRA REIS","",,"5","4","REGULAR","29/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 02","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","ACENINI LIMA BALIEIRO","",,"5","3","REGULAR","09/06/2022","CONSOLIDADA","PRESENCIAL"
"IMUNOPARASITOLOGIA","BIOPA0037","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","30/08/2021","18/10/2021","TATIANA RODRIGUES DE MOURA, MÁRCIO BEZERRA SANTOS","2M2345","15","17","15","REGULAR","21/12/2021","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 03","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","ANNY KELLY VASCONCELOS DE OLIVEIRA LIMA","",,"5","5","REGULAR","28/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 04","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","DENISE RIBEIRO DE FREITAS","",,"5","3","REGULAR","21/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 05","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","DANILO SANTOS SOUZA","",,"5","3","REGULAR","28/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 06","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","JANE DELANE REIS PIMENTEL SOUZA","",,"5","5","REGULAR","05/07/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 07","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","SIMONE MAZZUTTI","",,"5","5","REGULAR","10/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 08","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","LILIA CALHEIROS DE OLIVEIRA BARRETTO","",,"5","2","REGULAR","05/07/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 09","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","ANGELISE DURIGON","",,"2","2","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 10","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","FABIO DE MELO RESENDE","",,"3","1","REGULAR","20/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO","AGRIS0049.5","TURMA 11","CAMPUS DO SERTÃO","LOCAL A DEFINIR","2021","1","23/08/2021","10/06/2022","JOAO PAULO NATALINO DE SA","",,"5","3","REGULAR","13/06/2022","CONSOLIDADA","PRESENCIAL"
"CINEMA E NARRATIVAS DO CONTEMPORÂNEO","CINE0001","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ARMANDO ALEXANDRE COSTA DE CASTRO","4T2345","34","33","31","REGULAR","22/12/2021","CONSOLIDADA","PRESENCIAL"
"DOENÇAS METABÓLICAS, CARDIOVASCULARES E EXERCÍCIO FÍSICO","PPGEF0037","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ROGERIO BRANDAO WICHI","2M34","20","45","18","REGULAR","13/12/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS RELACIONADOS AO ESPORTE","PPGEF0042","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MARCOS BEZERRA DE ALMEIDA","3T34","18","30","18","REGULAR","02/12/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS EM COMPUTAÇÃO INTELIGENTE I","COMPU0054","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","RENE PEREIRA DE GUSMAO","2M3456","10","30","9","REGULAR","21/12/2021","CONSOLIDADA","PRESENCIAL"
"CINEANTROPOMETRIA","PPGEF0035","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ROBERTO JERONIMO DOS SANTOS SILVA","2T34","24","45","24","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"DOCÊNCIA NO ENSINO SUPERIOR EM EDUCAÇÃO FÍSICA","PPGEF0003","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","AFRANIO DE ANDRADE BASTOS","24T56","21","30","21","REGULAR","16/12/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES E SISTEMAS DISTRIBUÍDOS I","COMPU0064","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","KALIL ARAUJO BISPO, RUBENS DE SOUZA MATOS JUNIOR","24T12","6","30","5","REGULAR","21/12/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA I","PPGEF0023","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","FELIPE JOSE AIDAR MARTINS","3T12","39","45","39","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"MÉTODOS E TÉCNICAS DE PESQUISA CIENTÍFICA E TECNOLÓGICA","COMPU0046","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","GILTON JOSÉ FERREIRA DA SILVA","45T34","10","30","9","REGULAR","08/12/2021","CONSOLIDADA","PRESENCIAL"
"BASES CIENTÍFICAS DO TREINAMENTO FUNCIONAL","PPGEF0040","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MARZO EDIR DA SILVA","4M45","21","45","21","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"RESPOSTAS E ADAPTAÇÕES AO EXERCÍCIO FÍSICO","PPGEF0044","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","SILVAN SILVA DE ARAUJO, LUCIO MARQUES VIEIRA SOUZA","5T12","18","30","16","REGULAR","08/12/2021","CONSOLIDADA","PRESENCIAL"
"BASES NEURO-ANATOMO-FISIOLÓGICOS DA INGESTÃO ALIMENTAR E GASTO ENERGÉTICO","PPGEF0039","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ANDERSON CARLOS MARCAL","6M34","10","45","9","REGULAR","29/11/2021","CONSOLIDADA","PRESENCIAL"
"ARQUITETURA DE SOFTWARE","COMPU0044","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MICHEL DOS SANTOS SOARES","6T1234","12","30","11","REGULAR","03/12/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIOS ACADÊMICOS SEMANAIS II","COMPU0053","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ADMILSON DE RIBAMAR LIMA RIBEIRO","6T56","10","50","8","REGULAR","30/11/2021","CONSOLIDADA","PRESENCIAL"
"EPIDEMIOLOGIA DA ATIVIDADE FÍSICA","PPGEF0043","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","DANILO RODRIGUES PEREIRA DA SILVA","6T34","21","30","21","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"FORMAÇÃO DOCENTE E TECNOLOGIAS DIGITAIS DA INFORMAÇÃO E COMUNICAÇÃO","NPGED0250","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ANNE ALILMA SILVA SOUZA FERRETE","2M2345","11","40","11","REGULAR","20/12/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS DE ESTUDOS II","NPGED0271","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ALFRANCIO FERREIRA DIAS","2T23","7","40","7","REGULAR","22/11/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DE PESQUISA EM EDUCAÇÃO","NPGED0229","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","PAULO SERGIO MARCHELLI","2N1234","32","40","27","REGULAR","03/01/2022","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS DA EDUCAÇÃO I","NPGED0221","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","DINAMARA GARCIA FELDENS","3T2345","38","40","38","REGULAR","13/12/2021","CONSOLIDADA","PRESENCIAL"
"QUÍMICA AMBIENTAL","ECIA0012","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","HAROLDO SILVEIRA DOREA, MARCELO DA ROSA ALEXANDRE","3T56 5T5","12","20","11","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"ENSAIOS CLÍNICOS","PRODO0049","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","PAULO HENRIQUE LUIZ DE FREITAS","2T123456","11","14","11","REGULAR","14/01/2022","CONSOLIDADA","PRESENCIAL"
"REVISÃO SISTEMÁTICA E META-ANÁLISE","PRODO0048","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","21/10/2021","27/11/2021","PAULO RICARDO SAQUETE MARTINS FILHO","6M123456  6T12","10","10","10","REGULAR","13/01/2022","CONSOLIDADA","PRESENCIAL"
"MÉTODOS EXPERIMENTAIS FÍSICO-QUÍMICOS","PRODO0044","TURMA 01","NÃO INFORMADO","Local a Definir","2021","2","16/08/2021","27/11/2021","FLAVIA PARDO SALATA NAHSAN, LUIZ ALVES DE OLIVEIRA NETO","6T345","6","14","6","REGULAR","14/01/2022","CONSOLIDADA","PRESENCIAL"
"PLANEJAMENTO E GESTÃO DE RECURSOS HÍDRICOS","ECIA0015","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","DANIELLA ROCHA","5T123","6","20","5","REGULAR","20/12/2021","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS DA EDUCAÇÃO II","NPGED0259","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MARIZETE LUCINI","3T2345","25","40","25","REGULAR","15/12/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO CLÍNICO","PRODO0046","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","POLLYANA CALDEIRA LEAL","4T123456","9","14","9","REGULAR","13/12/2021","CONSOLIDADA","PRESENCIAL"
"LEITURA CRÍTICA DE ARTIGOS CIENTÍFICOS","PRODO0043","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","15/09/2021","27/11/2021","CRISTIANO GAUJAC, REGIANE CRISTINA DO AMARAL","4M3456","1","14","0","REGULAR",,"CANCELADA","PRESENCIAL"
"SEMINÁRIO DE TESE II","FILOS0032","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","NILO CESAR BATISTA DA SILVA","2T345","18","30","18","REGULAR","20/12/2021","CONSOLIDADA","PRESENCIAL"
"FILOSOFIA CONTEMPORÂNEA","FILOS0030","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MARIANA LINS COSTA","6T123456","22","35","21","REGULAR","02/02/2022","CONSOLIDADA","PRESENCIAL"
"SAÚDE E SOCIEDADE","PRODO0068","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","13/09/2021","27/11/2021","REGIANE CRISTINA DO AMARAL, CRISTIANO GAUJAC","2M3456","19","17","17","REGULAR","22/11/2021","CONSOLIDADA","PRESENCIAL"
"GESTÃO DE PROJETOS PÚBLICOS","PADP0006","TURMA 03","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MARCOS EDUARDO ZAMBANINI","3T56  3N12","13","20","13","REGULAR","17/12/2021","CONSOLIDADA","PRESENCIAL"
"ÉTICA E FILOSOFIA POLÍTICA","FILOS0017","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ANTONIO CARLOS DOS SANTOS, MARCELO DE SANTANNA ALVES PRIMO","3T123456","8","35","8","REGULAR","16/12/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO II","FILOS0009","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","CHRISTIAN LINDBERG LOPES DO NASCIMENTO","6M345","20","35","20","REGULAR","11/12/2021","CONSOLIDADA","PRESENCIAL"
"ÉTICA E FILOSOFIA POLÍTICA","FILOS0017","TURMA 02","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ROMERO JUNIOR VENANCIO SILVA","5T123456","22","35","22","REGULAR","18/12/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DE PESQUISA EM EDUCAÇÃO","NPGED0229","TURMA 02","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ROSANA CARLA DO NASCIMENTO GIVIGI","4M2345","25","40","25","REGULAR","21/12/2021","CONSOLIDADA","PRESENCIAL"
"CULTURAS DIGITAIS E FORMAÇÃO DOCENTE","NPGED0240","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","SIMONE DE LUCENA FERREIRA","4T2345","25","40","24","REGULAR","19/12/2021","CONSOLIDADA","PRESENCIAL"
"GÊNERO E EDUCAÇÃO","NPGED0028","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ALFRANCIO FERREIRA DIAS, MARIA HELENA SANTANA CRUZ","5M3456","15","40","15","REGULAR","14/12/2021","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS EM CIÊNCIA DA INFORMAÇÃO E GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO","PPGCI0044","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","20/08/2021","18/09/2021","MARTHA SUZANA CABRAL NUNES, VALERIA APARECIDA BARI","7M3456  7T1234  6N1234","14","13","12","REGULAR","21/12/2021","CONSOLIDADA","PRESENCIAL"
"MICROECONOMIA II","PPGE0008","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","FABIO RODRIGUES DE MOURA","3M3456","4","20","4","REGULAR","21/12/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS DE ESTUDOS II","NPGED0271","TURMA 02","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","CARLOS ALBERTO DE VASCONCELOS","5T23","9","40","9","REGULAR","03/01/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA DO TRABALHO","PPGE0017","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MARCO ANTONIO JORGE","3T3456","15","20","14","REGULAR","19/12/2021","CONSOLIDADA","PRESENCIAL"
"MACROECONOMIA I","PPGE0004","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","THIAGO HENRIQUE CARNEIRO RIOS LOPES","4M3456","8","20","8","REGULAR","21/12/2021","CONSOLIDADA","PRESENCIAL"
"ECONOMETRIA I","PPGE0005","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","JOSE RICARDO DE SANTANA","5T3456","9","20","9","REGULAR","16/12/2021","CONSOLIDADA","PRESENCIAL"
"CINEMA, IMAGEM E EDUCAÇÃO","NPGED0239","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","FABIO ZOBOLI, CRISTIANO MEZZAROBA","5N1234","11","40","11","REGULAR","10/12/2021","CONSOLIDADA","PRESENCIAL"
"MARKETING DIGITAL, DISPOSITIVOS E TECNOLOGIAS INFORMACIONAIS","PPGCI0038","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","21/09/2021","23/11/2021","PABLO BOAVENTURA SALES PAIXÃO","3N1234","12","20","11","REGULAR","08/12/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM ECONOMIA APLICADA E DESENVOLVIMENTO","PPGE0049","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","LUIZ ROGERIO DE CAMARGOS","6T3456","8","20","7","REGULAR","22/12/2021","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA EM QUADRINHOS E LEITURA CRÍTICA PARA PROFISSIONAIS DA INFORMAÇÃO","PPGCI0040","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","29/09/2021","17/11/2021","VALERIA APARECIDA BARI","4N1234","9","20","8","REGULAR","31/01/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS DE ESTUDOS IV","NPGED0273","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","MARILENE BATISTA DA CRUZ NASCIMENTO","5M3456","23","40","23","REGULAR","31/01/2022","CONSOLIDADA","PRESENCIAL"
"MEMÓRIA E HISTÓRIA","NPGED0233","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","EDMILSON MENEZES SANTOS","5T2345","12","40","12","REGULAR","13/12/2021","CONSOLIDADA","PRESENCIAL"
"DIGITAL LITERACIES IN TEACHER EDUCATION","NPGED0275","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","PAULO ROBERTO BOA SORTE SILVA","5N1234","7","40","7","REGULAR","09/12/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DE PESQUISA EM EDUCAÇÃO","NPGED0229","TURMA 03","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","LUIZ EDUARDO MENESES DE OLIVEIRA","6T2345","11","40","10","REGULAR","11/12/2021","CONSOLIDADA","PRESENCIAL"
"FRUTICULTURA TROPICAL","AGRBI0019","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","ANA VERUSKA CRUZ DA SILVA MUNIZ, ANA DA SILVA LEDO","4M2345","6","6","6","REGULAR","16/12/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA INVESTIGAÇÃO CIENTÍFICA III","NPGME0243","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","04/10/2021","MARCO ANTONIO PRADO NUNES","2M2345","31","32","31","REGULAR","03/11/2021","CONSOLIDADA","PRESENCIAL"
"A COMUNICAÇÃO COMO FERRAMENTA DE PRÁTICA E INVESTIGAÇÃO CIENTÍFICA NA ÁREA DA SAÚDE","NPGME0245","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","19/10/2021","09/11/2021","DIVALDO PEREIRA DE LYRA JUNIOR","356M16 7M2345","10","10","10","REGULAR","18/01/2022","CONSOLIDADA","PRESENCIAL"
"SAÚDE PERINATAL","NPGME0229","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","23/09/2021","04/11/2021","RICARDO QUEIROZ GURGEL","5M3456  7N1234","8","30","8","REGULAR","18/01/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM CIÊNCIAS DA SAÚDE","NPGME0234","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","23/08/2021","03/09/2021","MAIRIM RUSSO SERAFINI","3T456 56T123 7T123456","23","30","23","REGULAR","16/02/2022","CONSOLIDADA","PRESENCIAL"
"DIDÁTICA EM SAÚDE","NPGME0215","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","20/09/2021","24/09/2021","KLEYTON DE ANDRADE BASTOS, ROSANA CIPOLOTTI","34T123456 5T3456  26N1234 3N12 4N1 5N123","29","30","29","REGULAR","16/02/2022","CONSOLIDADA","PRESENCIAL"
"MEDIADORES DO PROCESSO INFLAMATÓRIO","NPGME0221","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","14/09/2021","05/10/2021","ENILTON APARECIDO CAMARGO","35M23456","14","10","10","REGULAR","28/11/2021","CONSOLIDADA","PRESENCIAL"
"REVISÃO SISTEMÁTICA E META-ANÁLISE","NPGME0228","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","21/10/2021","13/11/2021","PAULO RICARDO SAQUETE MARTINS FILHO","57M123456","35","20","20","REGULAR","13/01/2022","CONSOLIDADA","PRESENCIAL"
"FISICO-QUÍMICA AVANÇADA","QUIMI0139","TURMA 01","NÃO INFORMADO","Local a Definir","2021","2","16/08/2021","27/11/2021","IARA DE FATIMA GIMENEZ, ZAINE TEIXEIRA CAMARGO","6T1234","17","15","12","REGULAR","04/12/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM QUÍMICA ORGÂNICA II","QUIMI0099","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","2","16/08/2021","27/11/2021","TIAGO BRANQUINHO OLIVEIRA, MARCUS VINICIUS DE ARAGAO BATISTA","7M3456","5","10","4","REGULAR","23/11/2021","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","FONO0158","TURMA 13","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","1","23/08/2021","18/12/2021","MARCUS VALERIUS DA SILVA PEIXOTO","7M12","3","5","0","REGULAR",,"EXCLUIDA","PRESENCIAL"
