componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"TÓPICOS ESPECIAIS EM EMERGÊNCIA VETERINÁRIA","VETES0094","TURMA 01","CAMPUS DO SERTÃO","3 - 08:00h-12:00h CAMPUSSER/SEDE GLÓRIA - SALA 21","2022","1","17/01/2023","15/03/2023","DEBORA PASSOS HINOJOSA SCHAFFER","3M2345","21","25","22","REGULAR","08/05/2023","CONSOLIDADA","PRESENCIAL"
"FORMATO DE INTERCÂMBIO MARC 21","CINFO0012","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","1","04/07/2022","25/11/2022","JANAINA FERREIRA FIALHO COSTA","5N1234",,"60","2","REGULAR","22/11/2022","CONSOLIDADA","PRESENCIAL"
"DEONTOLOGIA","ZOOTS0095","TURMA 01","CAMPUS DO SERTÃO","2 - 08:00h-12:00h CAMPUSSER/SEDE GLÓRIA - SALA 16","2022","1","15/08/2022","03/10/2022","MIKAELE ALEXANDRE PEREIRA","2M2345","4","15","4","REGULAR","08/05/2023","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM CLÍNICA MÉDICA DE PEQUENOS ANIMAIS","VETES0081","TURMA 01","CAMPUS DO SERTÃO","6 - 08:00h-12:00h CAMPUSSER/SEDE GLÓRIA - SALA 06","2022","1","03/02/2023","31/03/2023","DEBORA PASSOS HINOJOSA SCHAFFER, ROSEANE NUNES DE SANTANA CAMPOS","6M2345","35","22","18","REGULAR","08/05/2023","CONSOLIDADA","PRESENCIAL"
"SEMIOTÉCNICA EM ENFERMAGEM","ENFER0103","TURMA 01D","CAMPUS UNIVERSITÁRIO PROF. JOÃO CARDOSO NASCIMENTO JUNIOR","LOCAL A DEFINIR","2022","1","04/07/2022","25/11/2022","MARIA DO SOCORRO CLAUDINO BARREIRO, ANA CRISTINA FREIRE ABUD","5M1234  5T234",,"5","4","REGULAR","09/11/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM  BOVINOCULTURA DE CORTE","AGROS0154","TURMA 01","CAMPUS DO SERTÃO","2 - 17:00h-19:00h CAMPUSSER/SEDE GLÓRIA - MINIAUDITÓRIO<br/>3 - 18:00h-20:00h CAMPUSSER/SEDE GLÓRIA - MINIAUDITÓRIO","2022","1","08/08/2022","28/11/2022","JARBAS MIGUEL DA SILVA JUNIOR","2T56 3T6  3N1","25","20","20","REGULAR","20/12/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM PRODUÇÃO ANIMAL","AGROS0148","TURMA 01","CAMPUS DO SERTÃO","4 - 08:00h-13:00h CAMPUSSER/SEDE GLÓRIA - SALA 13","2022","1","23/11/2022","08/03/2023","MIKAELE ALEXANDRE PEREIRA","4M23456","9","15","11","REGULAR","08/05/2023","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM OVINOCULTURA","AGROS0155","TURMA 01","CAMPUS DO SERTÃO","3 - 18:00h-20:00h CAMPUSSER/SEDE GLÓRIA - SALA 03<br/>5 - 17:00h-19:00h CAMPUSSER/SEDE GLÓRIA - SALA 03","2022","1","06/12/2022","13/04/2023","JARBAS MIGUEL DA SILVA JUNIOR","3T6 5T56  3N1","22","21","21","REGULAR","20/04/2023","CONSOLIDADA","PRESENCIAL"
"QUÍMICA ANALÍTICA APLICADA","QUI0180","TURMA IND01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","1","04/07/2022","25/11/2022","LISIANE DOS SANTOS FREITAS",,,"4","2","ENSINO INDIVIDUAL","28/11/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 01","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","CAÍQUE JORDAN NUNES RIBEIRO","7M34","4","4","4","REGULAR","03/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 04","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","GLEBSON MOURA SILVA","7M34","2","3","2","REGULAR","07/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 05","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","SHIRLEY VERÔNICA MELO ALMEIDA LIMA","7M34","2","3","1","REGULAR","10/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 06","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","CARLA KALLINE ALVES CARTAXO FREITAS","7M34","6","6","5","REGULAR","05/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 07","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","KATTY ANNE AMADOR DE LUCENA MEDEIROS","7M34","7","3","5","REGULAR","06/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 08","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","ANNY GISELLY MILHOME DA COSTA FARRE","7M34","3","4","3","REGULAR","07/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 09","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","RITA DE CASSIA ALMEIDA VIEIRA","7M34","6","6","7","REGULAR","03/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 10","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","JOSÉ RONALDO ALVES DOS SANTOS","7M34","5","3","1","REGULAR","07/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 11","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","CLAUDIANE MAHL","7M34","2","3","2","REGULAR","07/06/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 12","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","DAMIÃO DA CONCEIÇÃO ARAÚJO","7M34","2","3","0","REGULAR",,"CANCELADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 14","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","JUSSIELY CUNHA OLIVEIRA","7M34","5","3","3","REGULAR","23/05/2023","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ENFEL0026.2","TURMA 16","CAMPUS UNIVERSITÁRIO PROF. ANTÔNIO GARCIA FILHO","LOCAL A DEFINIR","2022","1","05/09/2022","10/06/2023","ALLAN DANTAS DOS SANTOS","7M34","2","3","1","REGULAR","06/07/2023","CONSOLIDADA","PRESENCIAL"
"TECNICAS DE EXAME PSICOLOGICO II","PSIC0083","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 13:00h-17:50h SALA DE AULA - DID 5 - 017","2022","1","04/07/2022","25/11/2022","DIOGO ARAUJO DE SOUSA","6T12345",,"50","25","REGULAR","25/11/2022","CONSOLIDADA","PRESENCIAL"
"MAGNETISMO EM SÓLIDOS III","FISIC0211","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","NELSON ORLANDO MORENO SALAZAR","35M34","1","4","1","REGULAR","06/12/2022","CONSOLIDADA","PRESENCIAL"
"FÍSICA DOS MATERIAIS","FISIC0196","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","MARIO ERNESTO GIROLDO VALERIO, ZELIA SOARES MACEDO","6N1234","2","20","2","REGULAR","13/01/2023","CONSOLIDADA","PRESENCIAL"
"ÓPTICA NÃO LINEAR","FISIC0199","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","JOSE JOATAN RODRIGUES JUNIOR","24T23","1","1","1","REGULAR","13/12/2022","CONSOLIDADA","PRESENCIAL"
"ASTROFÍSICA EXTRAGALÁCTICA","FISIC0243","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","LUCIANO CASARINI","25T345","3","15","3","REGULAR","03/12/2022","CONSOLIDADA","PRESENCIAL"
"ESPECTROSCOPIA ÓPTICA","FISIC0208","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","ADILMO FRANCISCO DE LIMA","2M1234","2","2","2","REGULAR","14/12/2022","CONSOLIDADA","PRESENCIAL"
"MAGNETISMO EM SÓLIDOS II","FISIC0210","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","JOSE GERIVALDO DOS SANTOS DUQUE","4M2345","1","1","1","REGULAR","09/01/2023","CONSOLIDADA","PRESENCIAL"
"ANTROPOLOGIA DA RELIGIÃO","ANTRO0005","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","HIPPOLYTE BRICE SOGBOSSI","2T2345","3","25","2","REGULAR","31/12/2022","CONSOLIDADA","PRESENCIAL"
"ANTROPOLOGIA LINGUÍSTICA E LINGUÍSTICA ANTROPOLÓGICA","ANTRO0034","TURMA 01","NÃO INFORMADO","3 - 14:00h-18:00 Sala de aula 202 - DID VII","2022","2","15/08/2022","26/11/2022","HUMBERTO LUIZ GALUPO VIANNA","3T2345","4","25","4","REGULAR","22/11/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES E SISTEMAS DISTRIBUÍDOS I","COMPU0064","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","KALIL ARAUJO BISPO, RUBENS DE SOUZA MATOS JUNIOR","26T12","10","50","9","REGULAR","11/01/2023","CONSOLIDADA","PRESENCIAL"
"TEORIA ANTROPOLOGICA II","ANTRO0018","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","ULISSES NEVES RAFAEL","5T2345","7","25","7","REGULAR","25/02/2023","CONSOLIDADA","PRESENCIAL"
"REDES DE COMPUTADORES","COMPU0004","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","JEAN CARLOS TEIXEIRA DE ARAUJO, ADMILSON DE RIBAMAR LIMA RIBEIRO","25T34","10","50","10","REGULAR","26/12/2022","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA EM ANTROPOLOGIA","ANTRO0030","TURMA 01","NÃO INFORMADO","6 - 14:00h-18:00 Sala de aula 104C - DID VII","2022","2","15/08/2022","26/11/2022","ROBERTO CUNHA ALVES DE LIMA","6T2345","7","25","7","REGULAR","25/02/2023","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS EM COMPUTAÇÃO INTELIGENTE I","COMPU0054","TURMA 01","NÃO INFORMADO","2 - 17:00h-19:00h Sala de aula 103B - DID VII<br/>4 - 17:00h-19:00h Sala de aula 103B - DID VII","2022","2","15/08/2022","26/11/2022","LEONARDO NOGUEIRA MATOS, GASTAO FLORENCIO MIRANDA JUNIOR","24T56","8","50","5","REGULAR","08/12/2022","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIOS ACADÊMICOS SEMANAIS II","COMPU0053","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","ADMILSON DE RIBAMAR LIMA RIBEIRO","2N12","19","50","17","REGULAR","23/11/2022","CONSOLIDADA","PRESENCIAL"
"MÉTODOS E TÉCNICAS DE PESQUISA CIENTÍFICA E TECNOLÓGICA","COMPU0046","TURMA 01","NÃO INFORMADO","3 - 13:00h-17:00h Sala de aula 108A - DID VII","2022","2","15/08/2022","26/11/2022","GILTON JOSÉ FERREIRA DA SILVA","3T1234","15","50","14","REGULAR","05/12/2022","CONSOLIDADA","PRESENCIAL"
"ENGENHARIA DE SOFTWARE","COMPU0006","TURMA 01","NÃO INFORMADO","6 - 13:00h-17:00h Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","MICHEL DOS SANTOS SOARES","6T1234","11","50","10","REGULAR","29/11/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE E SISTEMAS DE INFORMAÇÃO I","COMPU0059","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","GLAUCO DE FIGUEIREDO CARNEIRO","4T1234","8","50","7","REGULAR","26/11/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS RELACIONADOS AO ESPORTE","PPGEF0042","TURMA 01","NÃO INFORMADO","3 - 15:00h-17:00h Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","MARCOS BEZERRA DE ALMEIDA","3T34","8","25","8","REGULAR","02/12/2022","CONSOLIDADA","PRESENCIAL"
"DOENÇAS METABÓLICAS, CARDIOVASCULARES E EXERCÍCIO FÍSICO","PPGEF0037","TURMA 01","NÃO INFORMADO","2 - 09:00h-11:00h Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","ROGERIO BRANDAO WICHI","2M34","12","30","12","REGULAR","29/11/2022","CONSOLIDADA","PRESENCIAL"
"BASES CIENTÍFICAS DO TREINAMENTO FUNCIONAL","PPGEF0040","TURMA 01","NÃO INFORMADO","2 - 11:00h-13:00h Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","MARZO EDIR DA SILVA","2M56","12","30","12","REGULAR","30/11/2022","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIOS AVANÇADOS II","PPGEF0047","TURMA 01","NÃO INFORMADO","3 - 09:00h-11:00h Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","RAPHAEL FABRICIO DE SOUZA","3M34","4","25","4","REGULAR","22/11/2022","CONSOLIDADA","PRESENCIAL"
"ASPECTOS PSICOLÓGICOS DO EXERCÍCIO FÍSICO","PPGEF0034","TURMA 01","NÃO INFORMADO","2 - 15:00h-17:00 Sala de aula 201 - DID VII","2022","2","15/08/2022","26/11/2022","AFRANIO DE ANDRADE BASTOS","2T34","17","25","17","REGULAR","30/11/2022","CONSOLIDADA","PRESENCIAL"
"RESPOSTAS E ADAPTAÇÕES AO EXERCÍCIO FÍSICO","PPGEF0044","TURMA 01","NÃO INFORMADO","4 - 09:00h-11:00h Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","ALUÍSIO HENRIQUE RODRIGUES DE ANDRADE LIMA","4M34","11","20","11","REGULAR","09/12/2022","CONSOLIDADA","PRESENCIAL"
"EPIDEMIOLOGIA DA ATIVIDADE FÍSICA","PPGEF0043","TURMA 01","NÃO INFORMADO","4 - 15:00h-17:00 Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","FELIPE JOSE AIDAR MARTINS","4T34","12","30","12","REGULAR","27/11/2022","CONSOLIDADA","PRESENCIAL"
"BASES NEURO-ANATOMO-FISIOLÓGICOS DA INGESTÃO ALIMENTAR E GASTO ENERGÉTICO","PPGEF0039","TURMA 01","NÃO INFORMADO","5 - 13:00h-15:00h Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","ANDERSON CARLOS MARCAL","5T12","11","20","9","REGULAR","18/11/2022","CONSOLIDADA","PRESENCIAL"
"CINEANTROPOMETRIA","PPGEF0035","TURMA 01","NÃO INFORMADO","5 - 15:00h-17:00 Sala de aula 103C - DID VII","2022","2","15/08/2022","26/11/2022","ROBERTO JERONIMO DOS SANTOS SILVA","5T34","16","25","14","REGULAR","30/11/2022","CONSOLIDADA","PRESENCIAL"
"MODELAGEM HIDROLÓGICA","CIVIL0052","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","LUDMILSON ABRITTA MENDES, ALCIGEIMES BATISTA CELESTE","5M345","5","15","5","REGULAR","15/12/2022","CONSOLIDADA","PRESENCIAL"
"SISTEMAS TRANSDÉRMICOS DE LIBERAÇÃO","FARMA0066","TURMA 01","NÃO INFORMADO","5 - 09:00h-13:00 Sala de aula 108B - DID VII","2022","2","18/08/2022","06/10/2022","ANA AMELIA MOREIRA LIRA","5M3456","11","12","11","REGULAR","20/11/2022","CONSOLIDADA","PRESENCIAL"
"ENSAIOS DE CAMPO E INSTRUMENTAÇÃO GEOTÉCNICA","CIVIL0057","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","ERINALDO HILARIO CAVALCANTE","3M345","2","15","2","REGULAR","16/12/2022","CONSOLIDADA","PRESENCIAL"
"ELEMENTOS FINITOS","CIVIL0032","TURMA 01","NÃO INFORMADO","Local a Definir","2022","2","15/08/2022","05/12/2022","FABIO CARLOS DA ROCHA","2M345","6","15","6","REGULAR","10/12/2022","CONSOLIDADA","PRESENCIAL"
"MECÂNICA DOS PAVIMENTOS","CIVIL0036","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","FERNANDO SILVA ALBUQUERQUE","2M345","3","15","3","REGULAR","29/12/2022","CONSOLIDADA","PRESENCIAL"
"DINÂMICA DAS ESTRUTURAS","CIVIL0065","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","HIGOR SERGIO DANTAS DE ARGOLO","4M345","6","15","5","REGULAR","15/12/2022","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA PESQUISA","CIVIL0001","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","GISELIA CARDOSO","6M345","13","15","13","REGULAR","13/12/2022","CONSOLIDADA","PRESENCIAL"
"SISTEMAS DE REPRESENTACAO BIDIMENSIONAL","COMSO0109","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h Auditório 205 - DID VII","2022","1","04/07/2022","25/11/2022","FABRICIA GUIMARAES SOBRAL CABRAL","2N1234",,"55","51","REGULAR","09/12/2022","CONSOLIDADA","PRESENCIAL"
"SISTEMAS DE REPRESENTACAO TRIDIMENSIONAL","COMSO0110","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-22:20h Sala de aula 202 - DID VII","2022","1","04/07/2022","25/11/2022","FABRICIA GUIMARAES SOBRAL CABRAL","3N1234",,"55","56","REGULAR","09/12/2022","CONSOLIDADA","PRESENCIAL"
"DESIGN E TECNOLOGIA C","COMSO0126","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-22:20h Sala de aula 201 - DID VII","2022","1","04/07/2022","25/11/2022","FABRICIA GUIMARAES SOBRAL CABRAL","5N1234",,"25","17","REGULAR","20/12/2022","CONSOLIDADA","PRESENCIAL"
"DESIGN E TECNOLOGIA C","COMSO0126","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-22:20h Sala de aula 201 - DID VII","2022","1","04/07/2022","25/11/2022","FABRICIA GUIMARAES SOBRAL CABRAL","6N1234",,"25","21","REGULAR","19/12/2022","CONSOLIDADA","PRESENCIAL"
"ATIVIDADE FÍSICA ADAPTADA","EDFIS0136","TURMA IND01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","1","04/07/2022","25/11/2022","MARCELO DE CASTRO HAIACHI",,,"4","2","ENSINO INDIVIDUAL","06/12/2022","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DA EDUCACAO FÍSICA E DO ESPORTE","EDFIS0155","TURMA IND01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","1","04/07/2022","25/11/2022","AILTON FERNANDO SANTANA DE OLIVEIRA",,,"4","1","ENSINO INDIVIDUAL","31/10/2022","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA PESQUISA EM ATIVIDADE FÍSICA E NO ESPORTE","EDFIS0133","TURMA IND01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","1","04/07/2022","25/11/2022","FELIPE JOSE AIDAR MARTINS",,,"4","1","ENSINO INDIVIDUAL","13/09/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO II (TCC II)","EDFIS0012","TURMA IND02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","1","04/07/2022","25/11/2022","ROGERIO BRANDAO WICHI",,,"4","1","ENSINO INDIVIDUAL","29/11/2022","CONSOLIDADA","PRESENCIAL"
"FISIOLOGIA E REGULAÇÃO DO SISTEMA IMUNE","CASAU0031","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","CARLOS EDUARDO PALANCH REPEKE, RAFAEL CIRO MARQUES CAVALCANTE","7M3456  7T12","14","25","14","REGULAR","10/02/2023","CONSOLIDADA","PRESENCIAL"
"AVALIAÇÃO EM TECNOLOGIA EM SAÚDE","CASAU0043","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","GRACE ANNE AZEVEDO DÓRIA","2M4  2T2","14","25","14","REGULAR","10/02/2023","CONSOLIDADA","PRESENCIAL"
"WORKSHOP EM METODOLOGIA CIENTÍFICA-ASPECTOS PRÁTICOS","CASAU0048","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","ERIKA RAMOS SILVA","5M3  5T2","18","30","18","REGULAR","30/01/2023","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS EM QUÍMICA E FARMACOLOGIA DE PRODUTOS NATURAIS","FARMA0069","TURMA 01","NÃO INFORMADO","2 - 08:00h-12:00h Sala de aula 104C - DID VII<br/>3 - 08:00h-12:00h Sala de aula 104C - DID VII<br/>4 - 08:00h-12:00h Sala de aula 104C - DID VII<br/>6 - 08:00h-12:00h Sala de aula 104C - DID VII","2022","2","15/08/2022","26/08/2022","MARCELO CAVALCANTE DUARTE, MAIRIM RUSSO SERAFINI, CRISTIANI ISABEL BANDERO WALKER","2346M2345","9","15","9","REGULAR","16/09/2022","CONSOLIDADA","PRESENCIAL"
"ANÁLISE MATEMÁTICA","MATEM0027","TURMA 01","NÃO INFORMADO","Local a Definir","2022","2","15/08/2022","02/12/2022","ANGELO ALBERTI","246M34","12","20","11","REGULAR","02/12/2022","CONSOLIDADA","PRESENCIAL"
"TOPOLOGIA GERAL","MATEM0061","TURMA 01","NÃO INFORMADO","Local a Definir","2022","2","15/08/2022","08/12/2022","BRUNO LUIS DE ANDRADE SANTOS","35T123","10","20","9","REGULAR","13/12/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS EM CIÊNCIAS APLICADAS A SAÚDE II","CASAU0035","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","CARLOS EDUARDO PALANCH REPEKE","6M6","20","25","20","REGULAR","10/02/2023","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE DISSERTAÇÃO","SOCIO0211","TURMA 01","NÃO INFORMADO","3 - 13:00h-17:00 Sala de aula 201 - DID VII","2022","2","15/08/2022","26/11/2022","FERNANDA RIOS PETRARCA","3T1234","10","12","10","REGULAR","27/02/2023","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE TESE","SOCIO0218","TURMA 01","NÃO INFORMADO","3 - 13:00h-17:00h Sala de aula 107B - DID VII","2022","2","15/08/2022","26/11/2022","WILSON JOSE FERREIRA DE OLIVEIRA","3T1234","11","15","11","REGULAR","08/03/2023","CONSOLIDADA","PRESENCIAL"
"COLÓQUIO DE DOUTORANDO II","SOCIO0217","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","ROGERIO PROENCA DE SOUSA LEITE","3T3456","15","15","15","REGULAR","06/12/2022","CONSOLIDADA","PRESENCIAL"
"IDENTIDADES E PODER NAS CIÊNCIAS SOCIAIS","SOCIO0236","TURMA 01","NÃO INFORMADO","4 - 13:00h-17:00 Sala de aula 202 - DID VII","2022","2","15/08/2022","26/11/2022","MARCELO ALARIO ENNES","4T1234","12","20","11","REGULAR","27/02/2023","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM SOCIOLOGIA II","SOCIO0229","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","MARINA DE SOUZA SARTORE, PERICLES MORAIS DE ANDRADE JUNIOR","5T1234","10","20","10","REGULAR","24/01/2023","CONSOLIDADA","PRESENCIAL"
"RELAÇÕES RACIALIZADAS E ETNICIZADAS, PRECONCEITO E IMAGINÁRI","SOCIO0150","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","ROMERO JUNIOR VENANCIO SILVA, PETRONIO JOSE DOMINGUES","6T1234","21","25","20","REGULAR","20/12/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS","FARMA0091","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","20/09/2022","17/10/2022","DULCE MARTA SCHIMIEGUEL MASCARENHAS LIMA","234M2345","5","15","5","REGULAR","28/11/2022","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM ENSINO DE FILOSOFIA IV","FILO0108","TURMA IND01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","1","04/07/2022","25/11/2022","CHRISTIAN LINDBERG LOPES DO NASCIMENTO","",,"4","1","ENSINO INDIVIDUAL","24/11/2022","CONSOLIDADA","PRESENCIAL"
"TÉCNICAS DE TRATAMENTO DE ÁGUA E EFLUENTES","CIVIL0054","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2022","2","15/08/2022","26/11/2022","DENISE CONCEICAO DE GOIS SANTOS MICHELAN, LUCIANA COELHO MENDONCA","4M345","11","15","10","REGULAR","12/12/2022","CONSOLIDADA","PRESENCIAL"
